,CI_Cat,CI_Subcat,Impact,Urgency,Priority,Category,No_of_Reassignments,Closure_Code,Handle_Time_hrs,Ticket_Age,Open_Hour,Open_Day,Open_Month,Open_Year,Is_Weekend,is_network,is_app
44545,subapplication,Server Based Application,5,5,5.0,request for information,0.0,Other,2.1166666666666667,0,11,3,3,2014,False,0,1
44546,application,Web Based Application,4,4,4.0,incident,0.0,Unknown,1.35,0,11,3,3,2014,False,0,1
44547,subapplication,Web Based Application,4,4,4.0,incident,1.0,User error,19.416666666666668,0,12,3,3,2014,False,0,1
44548,application,Web Based Application,5,5,5.0,incident,1.0,No error - works as designed,9.35,0,12,3,3,2014,False,0,1
44549,application,Server Based Application,4,4,4.0,incident,0.0,User error,2.3333333333333335,0,12,3,3,2014,False,0,1
44550,hardware,DataCenterEquipment,3,3,3.0,incident,0.0,Hardware,2.5166666666666666,0,12,3,3,2014,False,0,0
44551,subapplication,Web Based Application,4,4,4.0,incident,0.0,User error,20.416666666666668,0,12,3,3,2014,False,0,1
44552,subapplication,Web Based Application,4,4,4.0,incident,1.0,Other,27.05,1,12,3,3,2014,False,0,1
44553,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.7666666666666666,0,12,3,3,2014,False,0,1
44554,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,262.1166666666667,10,12,3,3,2014,False,0,1
44555,application,Web Based Application,4,4,4.0,incident,1.0,Unknown,18.633333333333333,0,12,3,3,2014,False,0,1
44556,application,Web Based Application,5,5,5.0,incident,3.0,Software,189.9,7,12,3,3,2014,False,0,1
44557,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.6666666666666665,0,12,3,3,2014,False,0,1
44558,application,Server Based Application,4,4,4.0,incident,0.0,User error,1.6833333333333333,0,12,3,3,2014,False,0,1
44559,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.566666666666667,0,13,3,3,2014,False,0,1
44560,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.5833333333333335,0,13,3,3,2014,False,0,1
44561,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.5,0,13,3,3,2014,False,0,1
44562,application,Server Based Application,5,5,5.0,request for information,0.0,User error,92.0,3,13,3,3,2014,False,0,1
44563,subapplication,Web Based Application,4,4,4.0,incident,0.0,User error,0.9333333333333333,0,13,3,3,2014,False,0,1
44564,software,System Software,3,3,3.0,incident,0.0,User error,1.1,0,11,3,3,2014,False,0,0
44565,computer,zOS Cluster,3,3,3.0,incident,0.0,Other,11.55,0,11,3,3,2014,False,0,0
44566,application,Web Based Application,4,4,4.0,incident,0.0,Other,0.7333333333333333,0,11,3,3,2014,False,0,1
44567,application,Server Based Application,4,4,4.0,incident,0.0,Software,0.36666666666666664,0,11,3,3,2014,False,0,1
44568,computer,Laptop,4,4,4.0,incident,3.0,Software,122.48333333333333,5,11,3,3,2014,False,0,0
44569,application,Server Based Application,3,3,3.0,incident,0.0,User error,0.5166666666666667,0,11,3,3,2014,False,0,1
44570,application,Server Based Application,4,4,4.0,incident,0.0,Software,24.616666666666667,1,11,3,3,2014,False,0,1
44571,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,21.016666666666666,0,11,3,3,2014,False,0,1
44572,application,Web Based Application,4,4,4.0,incident,0.0,Unknown,1.0,0,12,3,3,2014,False,0,1
44573,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,25.983333333333334,1,12,3,3,2014,False,0,1
44574,application,Server Based Application,4,3,4.0,incident,0.0,Data,23.216666666666665,0,12,3,3,2014,False,0,1
44575,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.783333333333333,0,12,3,3,2014,False,0,1
44576,application,Server Based Application,5,5,5.0,request for information,3.0,Other,22.066666666666666,0,12,3,3,2014,False,0,1
44577,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,259.1,10,13,3,3,2014,False,0,1
44578,application,SAP,5,5,5.0,request for information,6.0,Other,259.73333333333335,10,13,3,3,2014,False,0,0
44579,application,Web Based Application,4,4,4.0,incident,2.0,Other,93.9,3,13,3,3,2014,False,0,1
44580,application,Web Based Application,4,4,4.0,incident,1.0,Software,0.35,0,13,3,3,2014,False,0,1
44581,application,Server Based Application,4,4,4.0,incident,0.0,User error,2.2666666666666666,0,13,3,3,2014,False,0,1
44582,application,Server Based Application,4,4,4.0,incident,0.0,Software,2.4166666666666665,0,13,3,3,2014,False,0,1
44583,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,1.8333333333333333,0,13,3,3,2014,False,0,1
44584,subapplication,Web Based Application,4,4,4.0,incident,1.0,Other,1.7166666666666666,0,14,3,3,2014,False,0,1
44585,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,24.566666666666666,1,14,3,3,2014,False,0,1
44586,application,Server Based Application,4,4,4.0,incident,4.0,Software,92.35,3,14,3,3,2014,False,0,1
44587,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,1.1833333333333333,0,14,3,3,2014,False,0,1
44588,application,Server Based Application,4,4,4.0,incident,0.0,Software,0.7,0,14,3,3,2014,False,0,1
44589,application,Desktop Application,5,5,5.0,incident,0.0,No error - works as designed,19.216666666666665,0,14,3,3,2014,False,0,1
44590,application,Server Based Application,4,4,4.0,incident,1.0,Other,19.7,0,14,3,3,2014,False,0,1
44591,subapplication,Web Based Application,4,4,4.0,incident,1.0,Data,23.183333333333334,0,14,3,3,2014,False,0,1
44592,subapplication,Web Based Application,4,4,4.0,incident,3.0,Data,21.816666666666666,0,14,3,3,2014,False,0,1
44593,application,Web Based Application,4,4,4.0,incident,0.0,Data,17.6,0,15,3,3,2014,False,0,1
44594,computer,Laptop,5,5,5.0,incident,0.0,Hardware,22.916666666666668,0,15,3,3,2014,False,0,0
44595,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,17.45,0,15,3,3,2014,False,0,1
44596,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,17.4,0,15,3,3,2014,False,0,1
44597,application,Desktop Application,5,5,5.0,incident,0.0,Software,97.85,4,15,3,3,2014,False,0,1
44598,application,Web Based Application,4,4,4.0,incident,0.0,Software,21.3,0,15,3,3,2014,False,0,1
44599,application,Web Based Application,4,4,4.0,incident,0.0,Other,19.433333333333334,0,15,3,3,2014,False,0,1
44600,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,22.966666666666665,0,15,3,3,2014,False,0,1
44601,application,Server Based Application,4,4,4.0,incident,0.0,Software,16.85,0,15,3,3,2014,False,0,1
44602,application,Server Based Application,4,4,4.0,incident,0.0,Software,16.816666666666666,0,15,3,3,2014,False,0,1
44603,application,Web Based Application,5,5,5.0,incident,0.0,Software,0.38333333333333336,0,15,3,3,2014,False,0,1
44604,application,Desktop Application,4,3,4.0,incident,1.0,Hardware,117.88333333333334,4,11,3,3,2014,False,0,1
44605,subapplication,Web Based Application,4,4,4.0,incident,0.0,User error,0.6833333333333333,0,11,3,3,2014,False,0,1
44606,application,Server Based Application,5,5,5.0,request for information,5.0,Other,263.05,10,11,3,3,2014,False,0,1
44607,computer,Laptop,5,5,5.0,incident,0.0,Software,21.383333333333333,0,11,3,3,2014,False,0,0
44608,application,Web Based Application,5,5,5.0,incident,0.0,Software,146.63333333333333,6,11,3,3,2014,False,0,1
44609,application,Server Based Application,4,4,4.0,incident,0.0,Software,0.75,0,11,3,3,2014,False,0,1
44610,application,Web Based Application,4,4,4.0,incident,1.0,Software,9.666666666666666,0,11,3,3,2014,False,0,1
44611,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.1,0,12,3,3,2014,False,0,1
44612,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,3.1333333333333333,0,12,3,3,2014,False,0,1
44613,application,Server Based Application,3,3,3.0,incident,6.0,Referred,26.066666666666666,1,12,3,3,2014,False,0,1
44614,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,3.1333333333333333,0,12,3,3,2014,False,0,1
44615,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,3.1666666666666665,0,12,3,3,2014,False,0,1
44616,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,26.3,1,12,3,3,2014,False,0,1
44617,subapplication,Web Based Application,4,4,4.0,incident,0.0,No error - works as designed,23.016666666666666,0,12,3,3,2014,False,0,1
44618,hardware,DataCenterEquipment,3,3,3.0,incident,3.0,Hardware,26.666666666666668,1,12,3,3,2014,False,0,0
44619,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.816666666666667,0,13,3,3,2014,False,0,1
44620,application,Citrix,4,4,4.0,incident,0.0,Software,2.3833333333333333,0,13,3,3,2014,False,0,0
44621,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.7333333333333334,0,13,3,3,2014,False,0,1
44622,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,2.7333333333333334,0,13,3,3,2014,False,0,1
44623,application,Server Based Application,4,4,4.0,request for information,0.0,Other,120.46666666666667,5,13,3,3,2014,False,0,1
44624,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,1.7166666666666666,0,13,3,3,2014,False,0,1
44625,application,Server Based Application,4,4,4.0,incident,0.0,Other,1.8666666666666667,0,14,3,3,2014,False,0,1
44626,application,Server Based Application,5,5,5.0,incident,4.0,Other,168.85,7,14,3,3,2014,False,0,1
44627,application,Desktop Application,5,5,5.0,incident,1.0,Software,188.05,7,14,3,3,2014,False,0,1
44628,application,Server Based Application,4,4,4.0,incident,1.0,Other,6.95,0,14,3,3,2014,False,0,1
44629,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,1.65,0,14,3,3,2014,False,0,1
44630,application,Server Based Application,4,4,4.0,incident,0.0,User error,17.7,0,14,3,3,2014,False,0,1
44631,application,Desktop Application,3,3,3.0,incident,0.0,Software,1.0,0,14,3,3,2014,False,0,1
44632,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,0.7833333333333333,0,14,3,3,2014,False,0,1
44633,application,Desktop Application,5,5,5.0,incident,4.0,Other,144.68333333333334,6,14,3,3,2014,False,0,1
44634,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.7,0,15,3,3,2014,False,0,1
44635,computer,Desktop,5,5,5.0,incident,0.0,Hardware,89.76666666666667,3,15,3,3,2014,False,0,0
44636,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.6166666666666667,0,15,3,3,2014,False,0,1
44637,application,Server Based Application,4,4,4.0,incident,0.0,Other,1.3166666666666667,0,15,3,3,2014,False,0,1
44638,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,17.416666666666668,0,15,3,3,2014,False,0,1
44639,application,Server Based Application,4,4,4.0,incident,1.0,Other,1.5833333333333333,0,15,3,3,2014,False,0,1
44640,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.2833333333333333,0,15,3,3,2014,False,0,1
44641,subapplication,Server Based Application,5,5,5.0,request for information,2.0,User error,1.5666666666666667,0,15,3,3,2014,False,0,1
44642,application,Server Based Application,4,4,4.0,incident,0.0,Other,22.333333333333332,0,15,3,3,2014,False,0,1
44643,application,Web Based Application,5,5,5.0,incident,6.0,Software,90.85,3,15,3,3,2014,False,0,1
44644,application,Server Based Application,4,4,4.0,incident,1.0,Other,113.68333333333334,4,15,3,3,2014,False,0,1
44645,application,Web Based Application,4,3,4.0,incident,0.0,Software,5.5,0,15,3,3,2014,False,0,1
44646,application,Web Based Application,5,5,5.0,incident,0.0,Software,116.58333333333333,4,16,3,3,2014,False,0,1
44647,subapplication,Web Based Application,4,4,4.0,incident,1.0,Data,18.75,0,16,3,3,2014,False,0,1
44648,subapplication,Web Based Application,4,4,4.0,incident,0.0,User error,2.3333333333333335,0,13,3,3,2014,False,0,1
44649,subapplication,Web Based Application,5,5,5.0,request for information,0.0,Other,0.016666666666666666,0,13,3,3,2014,False,0,1
44650,subapplication,Web Based Application,4,4,4.0,incident,4.0,User error,189.35,7,13,3,3,2014,False,0,1
44651,application,Web Based Application,3,3,3.0,incident,1.0,Other,1.4333333333333333,0,13,3,3,2014,False,0,1
44652,application,Web Based Application,4,4,4.0,incident,0.0,Other,17.066666666666666,0,13,3,3,2014,False,0,1
44653,application,Web Based Application,4,4,4.0,incident,0.0,Software,1.7833333333333334,0,13,3,3,2014,False,0,1
44654,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.9,0,13,3,3,2014,False,0,1
44655,application,Server Based Application,5,5,5.0,request for information,0.0,Other,0.8833333333333333,0,14,3,3,2014,False,0,1
44656,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,1.85,0,14,3,3,2014,False,0,1
44657,computer,Banking Device,2,2,2.0,incident,0.0,Other,4.516666666666667,0,14,3,3,2014,False,0,0
44658,application,Server Based Application,4,4,4.0,incident,1.0,Other,0.05,0,14,3,3,2014,False,0,1
44659,application,Web Based Application,5,5,5.0,incident,0.0,Unknown,265.21666666666664,11,14,3,3,2014,False,0,1
44660,application,Server Based Application,4,4,4.0,incident,2.0,Data,23.066666666666666,0,14,3,3,2014,False,0,1
44661,networkcomponents,Router,2,2,2.0,incident,0.0,Hardware,23.7,0,14,3,3,2014,False,0,0
44662,application,Web Based Application,4,4,4.0,incident,0.0,Other,1.1833333333333333,0,14,3,3,2014,False,0,1
44663,subapplication,Web Based Application,5,5,5.0,incident,0.0,Software,1.7333333333333334,0,15,3,3,2014,False,0,1
44664,application,Server Based Application,3,3,3.0,incident,1.0,User error,18.733333333333334,0,15,3,3,2014,False,0,1
44665,application,Web Based Application,4,4,4.0,incident,0.0,Other,0.21666666666666667,0,15,3,3,2014,False,0,1
44666,computer,Laptop,5,5,5.0,incident,0.0,Hardware,113.03333333333333,4,15,3,3,2014,False,0,0
44667,application,Server Based Application,4,4,4.0,incident,2.0,Data,90.33333333333333,3,15,3,3,2014,False,0,1
44668,application,SAP,5,5,5.0,request for information,6.0,Other,115.28333333333333,4,15,3,3,2014,False,0,0
44669,application,Web Based Application,4,4,4.0,incident,1.0,Software,17.916666666666668,0,15,3,3,2014,False,0,1
44670,application,SAP,5,5,5.0,request for information,4.0,Other,91.36666666666666,3,15,3,3,2014,False,0,0
44671,application,Desktop Application,5,5,5.0,incident,0.0,Software,114.98333333333333,4,15,3,3,2014,False,0,1
44672,application,Server Based Application,4,4,4.0,incident,0.0,No error - works as designed,0.6833333333333333,0,15,3,3,2014,False,0,1
44673,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.48333333333333334,0,15,3,3,2014,False,0,1
44674,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.43333333333333335,0,15,3,3,2014,False,0,1
44675,subapplication,Server Based Application,4,4,4.0,incident,1.0,Software,21.3,0,16,3,3,2014,False,0,1
44676,computer,Desktop,5,5,5.0,incident,0.0,Hardware,19.083333333333332,0,16,3,3,2014,False,0,0
44677,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,20.1,0,16,3,3,2014,False,0,1
44678,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,18.3,0,16,3,3,2014,False,0,1
44679,application,Web Based Application,5,5,5.0,incident,1.0,Other,18.35,0,16,3,3,2014,False,0,1
44680,subapplication,Web Based Application,5,5,5.0,incident,0.0,User error,16.9,0,16,3,3,2014,False,0,1
44681,application,Server Based Application,4,4,4.0,incident,0.0,Other,16.266666666666666,0,16,3,3,2014,False,0,1
44682,application,Server Based Application,4,4,4.0,incident,0.0,Software,19.566666666666666,0,16,3,3,2014,False,0,1
44683,application,Server Based Application,4,4,4.0,incident,4.0,Other,96.03333333333333,4,8,4,3,2014,False,0,1
44684,application,Web Based Application,4,4,4.0,incident,0.0,Software,0.48333333333333334,0,15,3,3,2014,False,0,1
44685,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,0.15,0,15,3,3,2014,False,0,1
44686,application,Desktop Application,5,5,5.0,incident,0.0,Software,18.816666666666666,0,15,3,3,2014,False,0,1
44687,computer,Laptop,4,4,4.0,incident,1.0,Hardware,144.4,6,15,3,3,2014,False,0,0
44688,application,Server Based Application,4,4,4.0,incident,0.0,Other,18.933333333333334,0,16,3,3,2014,False,0,1
44689,subapplication,Web Based Application,4,4,4.0,incident,0.0,Other,16.433333333333334,0,16,3,3,2014,False,0,1
44690,application,Web Based Application,4,4,4.0,incident,0.0,Other,15.116666666666667,0,17,3,3,2014,False,0,1
44691,application,Server Based Application,5,5,5.0,incident,0.0,Software,17.6,0,18,3,3,2014,False,0,1
44692,application,Server Based Application,4,4,4.0,incident,0.0,User error,2.1166666666666667,0,8,4,3,2014,False,0,1
44693,application,Server Based Application,4,4,4.0,incident,0.0,Referred,147.86666666666667,6,8,4,3,2014,False,0,1
44694,subapplication,Server Based Application,4,4,4.0,incident,0.0,No error - works as designed,1.0,0,8,4,3,2014,False,0,1
44695,database,Database,3,3,3.0,incident,0.0,User error,4.183333333333334,0,9,4,3,2014,False,0,0
44696,subapplication,Web Based Application,4,4,4.0,incident,0.0,Software,5.15,0,9,4,3,2014,False,0,1
44697,displaydevice,Monitor,4,4,4.0,incident,0.0,Hardware,122.0,5,9,4,3,2014,False,0,0
44698,application,Server Based Application,4,4,4.0,incident,0.0,Software,2.8,0,9,4,3,2014,False,0,1
44699,application,Server Based Application,4,4,4.0,incident,0.0,Software,4.116666666666666,0,9,4,3,2014,False,0,1
44700,computer,Laptop,5,5,5.0,incident,0.0,Software,95.68333333333334,3,10,4,3,2014,False,0,0
44701,application,Server Based Application,4,4,4.0,incident,0.0,Other,4.15,0,10,4,3,2014,False,0,1
